_id,CD_DISCENTE,ANO_INGRESSO,SEMESTRE_INGRESSO,TIPO_INGRESSO,CAMPUS,COD_CURSO,CURSO,NATURALIDADE,UF_NATURALIDADE,PAIS_NATURALIDADE,BAIRRO_ENDERECO,CIDADE_ENDERECO,UF_ENDERECO,SEXO,ANO_NASCIMENTO,COTA,TIPO_COTA,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,DEFICIENCIA
3544,310842,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,77,MUSICA - INSTRUMENTO,RECIFE,PE,BRA,AREIAS,RECIFE,PE,F,1998,N,A0,"","",N
3545,351288,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,77,MUSICA - INSTRUMENTO,RECIFE,PE,BRA,PORTO DA MADEIRA,RECIFE,PE,M,1990,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
3546,318063,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,77,MUSICA - INSTRUMENTO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1999,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
3547,351229,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,77,MUSICA - INSTRUMENTO,RECIFE,PE,BRA,TORRE,RECIFE,PE,M,2001,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
3548,351255,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,77,MUSICA - INSTRUMENTO,RECIFE,PE,BRA,ILHA JOANA BEZERRA,RECIFE,PE,M,2002,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
3549,351285,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,IPOJUCA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2001,S,L2,ANALFABETO,SEGUNDO GRAU INCOMPLETO,N
3550,351283,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,JOAO PESSOA,PB,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,F,1999,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
3551,286858,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,JOAO PESSOA,PB,BRA,BOA VIAGEM,RECIFE,PE,F,1983,N,A0,"","",N
3552,351249,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,MACEIO,AL,BRA,PRADO,MACEIO,AL,F,1997,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
3553,220500,2021,1,DIPLOMADO,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,MANAUS,AM,BRA,BOA VISTA,RECIFE,PE,F,1979,N,A0,"","",N
3554,351248,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,NAZARE DA MATA,PE,BRA,CENTRO,NAZARE DA MATA,PE,M,2001,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL,N
3555,351232,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,NITEROI,RJ,BRA,PEIXINHOS,OLINDA,PE,M,1990,S,L6,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
3556,351260,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,OLINDA,PE,BRA,PEIXINHOS,OLINDA,PE,M,1999,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
3557,351262,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,PAUDALHO,PE,BRA,MARANGUAPE II,PAULISTA,PE,M,2001,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
3558,351252,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,RECIFE,PE,BRA,TIMBI,CAMARAGIBE,PE,F,1998,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
3559,351237,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,RECIFE,PE,BRA,ARTUR LUNDGREN L,PAULISTA,PE,F,1960,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
3560,130678,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,RECIFE,PE,BRA,CIDADE UNIVERSITÁRIA,RECIFE,PE,F,1956,N,A0,"","",N
3561,283011,2021,1,DIPLOMADO,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,1980,N,A0,"","",N
3562,351268,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
3563,347127,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,RECIFE,PE,BRA,AFLITOS,RECIFE,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
3564,351231,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,RECIFE,PE,BRA,TAMARINEIRA,RECIFE,PE,M,1961,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
3565,351256,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1987,N,A0,ANALFABETO,ENSINO FUNDAMENTAL INCOMPLETO,N
3566,178723,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,1989,N,A0,"","",N
3567,184397,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,RECIFE,PE,BRA,MUSTARDINHA,RECIFE,PE,M,1990,N,A0,"","",N
3568,249946,2021,1,DIPLOMADO,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,RECIFE,PE,BRA,BRASILIA TEIMOSA,RECIFE,PE,M,1993,N,A0,"","",N
3569,351247,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1993,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
3570,351230,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,RECIFE,PE,BRA,PINA,RECIFE,PE,M,1996,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL,N
3571,351242,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,M,1997,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
3572,351254,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,RECIFE,PE,BRA,BOMBA DO HEMETERIO,RECIFE,PE,M,1999,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
3573,351235,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,M,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
3574,262115,2021,1,DIPLOMADO,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,SAO PAULO,SP,BRA,ARTUR LUNDGREN II,PAULISTA,PE,M,1980,N,A0,"","",N
3575,351265,2021,1,VESTIBULAR,REITOR JOAQUIM AMAZONAS,73,MUSICA - LICENCIATURA,VITORIA DE SANTO ANTAO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
3576,347832,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,ARAPIRACA,AL,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2001,N,A0,"",ENSINO SUPERIOR,N
3577,349706,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,CAMARAGIBE,PE,BRA,JARDIM PRIMAVERA,CAMARAGIBE,PE,M,2003,S,L1,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
3578,347967,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,CAMPO FORMOSO,BA,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,N,A0,ENSINO FUNDAMENTAL,ENSINO SUPERIOR,N
3579,346402,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,JABOATAO DOS GUARARAPES,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
3580,349335,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,JABOATAO DOS GUARARAPES,PE,BRA,GUARARAPES,JABOATAO DOS GUARARAPES,PE,F,2003,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
3581,347747,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,OLINDA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO SUPERIOR,N
3582,347411,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,PAULISTA,PE,BRA,PARATIBE,PAULISTA,PE,F,1999,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
3583,348768,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,RECIFE,PE,BRA,CENTRO,ABREU E LIMA,PE,F,2003,S,L2,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
3584,349138,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,RECIFE,PE,BRA,CENTRO,GOIANA,PE,F,2003,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
3585,332524,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,RECIFE,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,F,1995,N,A0,"","",N
3586,349850,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,RECIFE,PE,BRA,ZUMBI DO PACHECO,JABOATAO DOS GUARARAPES,PE,M,2002,S,L1,"",ENSINO MEDIO,N
3587,346905,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,RECIFE,PE,BRA,CIDADE TABAJARA,OLINDA,PE,F,1999,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
3588,350073,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,RECIFE,PE,BRA,JARDIM ATLANTICO,OLINDA,PE,F,2000,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
3589,348641,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,RECIFE,PE,BRA,AGUAS COMPRIDAS,OLINDA,PE,F,2002,S,L2,ENSINO MEDIO,ENSINO SUPERIOR,N
3590,347088,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,RECIFE,PE,BRA,SITIO NOVO,OLINDA,PE,M,2001,N,A0,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
3591,331117,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,RECIFE,PE,BRA,MARANGUAPE I,PAULISTA,PE,F,1989,S,L6,"",SUPERIOR INCOMPLETO,N
3592,336986,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,RECIFE,PE,BRA,JANGA,PAULISTA,PE,F,2001,N,A0,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
3593,347137,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1998,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
3594,347642,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,RECIFE,PE,BRA,TORREAO,RECIFE,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
3595,347939,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,RECIFE,PE,BRA,ENCRUZILHADA,RECIFE,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
3596,348735,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,RECIFE,PE,BRA,JORDAO,RECIFE,PE,F,2003,S,L2,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
3597,304538,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1997,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
3598,349353,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,RECIFE,PE,BRA,SANTO AMARO,RECIFE,PE,M,2003,S,L6,ENSINO SUPERIOR,ENSINO SUPERIOR,N
3599,347610,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2004,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
3600,348615,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,RECIFE,PE,BRA,BARRA DO SIRINHAÉM,SIRINHAEM,PE,F,2002,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
3601,346169,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,SALVADOR,BA,BRA,ALDEOTA,FORTALEZA,CE,F,1996,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
3602,349387,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,SAO JOAO DEL REI,MG,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,S,L6,ENSINO SUPERIOR,ENSINO SUPERIOR,N
3603,348516,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,SERRA TALHADA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2000,S,L2,ENSINO SUPERIOR,ENSINO FUNDAMENTAL INCOMPLETO,N
3604,348795,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,SERTANIA,PE,BRA,CASA FORTE,RECIFE,PE,F,2002,S,L2,"",ENSINO SUPERIOR,N
3605,350136,2021,1,SISU,REITOR JOAQUIM AMAZONAS,56,NUTRIÇÃO,TABIRA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
3606,349999,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,CAMPINAS,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
3607,347165,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,GOIANIA,GO,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1988,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
3608,345295,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,ILHEUS,BA,BRA,JARDIM SAVOIA,ILHEUS,BA,F,1999,N,A0,"",ENSINO SUPERIOR,N
3609,346984,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,ILHEUS,BA,BRA,BOA VISTA,ILHEUS,BA,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
3610,349702,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,IPATINGA,MG,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1999,S,L1,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
3611,254439,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,JABOATAO DOS GUARARAPES,PE,BRA,VISTA ALEGRE,JABOATAO DOS GUARARAPES,PE,M,1984,S,L6,"","",N
3612,346592,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,JABOATAO DOS GUARARAPES,PE,BRA,BARRA DE JANGADA,JABOATAO DOS GUARARAPES,PE,M,2003,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
3613,345193,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,MACEIO,AL,BRA,PINHEIRO,MACEIO,AL,F,1998,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
3614,349129,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,PAULISTA,PE,BRA,CAETES VELHO,ABREU E LIMA,PE,F,1999,S,L6,"",ENSINO MEDIO,N
3615,333094,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,PONTA GROSSA,PR,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1987,N,A0,"","",N
3616,349074,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,RECIFE,PE,BRA,SERRARIA,MACEIO,AL,F,2003,S,L6,ENSINO SUPERIOR,ENSINO SUPERIOR,N
3617,345811,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,RECIFE,PE,BRA,BRASILIA TEIMOSA,RECIFE,PE,F,2001,S,L2,"",ENSINO FUNDAMENTAL INCOMPLETO,N
3618,346887,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
3619,346220,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,RECIFE,PE,BRA,JORDÃO,RECIFE,PE,F,2002,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
3620,348496,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,RECIFE,PE,BRA,VASCO DA GAMA,RECIFE,PE,F,2003,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
3621,347282,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
3622,345137,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
3623,345081,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,RIBEIRAO PIRES,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
3624,347401,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,RIO DE JANEIRO,RJ,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1999,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
3625,347215,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,SAO JOSE DOS CAMPOS,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
3626,349646,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,SAO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2000,S,L1,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
3627,347116,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,SAO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
3628,345226,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,SAO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,N,A0,"",ENSINO SUPERIOR,N
3629,347094,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,SAO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
3630,345263,2021,1,SISU,REITOR JOAQUIM AMAZONAS,274,OCEANOGRAFIA,SENHOR DO BONFIM,BA,BRA,AMARALINA,SALVADOR,BA,F,1999,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
3631,349322,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,ARCOVERDE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,S,L6,ENSINO MEDIO,ENSINO SUPERIOR,N
3632,348116,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,AROAZES,PI,BRA,PARQUE PIAUI,TIMON,MA,F,1998,N,A0,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,N
3633,348143,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,CAMARAGIBE,PE,BRA,CENTRO,CAMARAGIBE,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
3634,350129,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,CARPINA,PE,BRA,SANTO ANTONIO,CARPINA,PE,F,2002,S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
3635,266175,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,CARPINA,PE,BRA,FLORESTINHA,CARPINA,PE,M,1993,N,A0,"","",N
3636,348611,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,CARPINA,PE,BRA,SAO JOSE,CARPINA,PE,M,2002,S,L2,"",ENSINO SUPERIOR,N
3637,328871,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,CARPINA,PE,BRA,CENTRO,NAZARE DA MATA,PE,M,2000,S,L6,APERFEICOAMENTO,APERFEICOAMENTO,N
3638,347425,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,CARUARU,PE,BRA,CENTRO,BEZERROS,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
3639,349276,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,CARUARU,PE,BRA,AGAMENOM MAGALHAES,CARUARU,PE,F,1998,S,L6,"",ENSINO FUNDAMENTAL INCOMPLETO,N
3640,348086,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1997,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
3641,347357,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,COCHABAMBA,ZZ,BOL,PAU AMARELO,PAULISTA,PE,F,2000,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
3642,201206,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,FLORESTA,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,F,1991,N,A0,"","",N
3643,347668,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,GARANHUNS,PE,BRA,SAO JOSE,GARANHUNS,PE,F,2000,N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
3644,349038,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,GARANHUNS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
3645,348575,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,GUARULHOS,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
3646,325709,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,JABOATAO DOS GUARARAPES,PE,BRA,SAO FRANCISCO,CABO DE SANTO AGOSTINHO,PE,F,2001,S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
3647,347472,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,JABOATAO DOS GUARARAPES,PE,BRA,CAJUEIRO SECO,JABOATAO DOS GUARARAPES,PE,F,1998,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
3648,348558,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,JABOATAO DOS GUARARAPES,PE,BRA,BARRA DE JANGADA,JABOATAO DOS GUARARAPES,PE,F,2001,S,L2,"",ENSINO MEDIO,N
3649,325853,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,JABOATAO DOS GUARARAPES,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,M,1988,S,L6,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,N
3650,305138,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,OLINDA,PE,BRA,RIO DOCE,OLINDA,PE,F,2000,S,L6,ENSINO SUPERIOR,APERFEICOAMENTO,N
3651,349594,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,OSASCO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,S,L10,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,S
3652,349202,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,OURICURI,PE,BRA,CENTRO,OURICURI,PE,F,2002,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
3653,349828,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,OURICURI,PE,BRA,CENTRO,OURICURI,PE,F,2002,S,L1,"",ENSINO FUNDAMENTAL INCOMPLETO,N
3654,341048,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,PAUDALHO,PE,BRA,CENTRO,PAUDALHO,PE,F,1999,S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,N
3655,348707,2021,1,SISU,REITOR JOAQUIM AMAZONAS,57,ODONTOLOGIA,PAUDALHO,PE,BRA,CENTRO,PAUDALHO,PE,M,2003,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
